"exp","id","sex","age","handedness","threshold","block","condition","instruction","axis","trial","motion_duration","motion","absmotion","iti","response","rt","accuracy","answer"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",76,1,0.725000011920929,0.725000011920929,5.28146967274377,"right",1956,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",77,1,0.725000011920929,0.725000011920929,4.6401221784816,"right",1097,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",78,1,0.725000011920929,0.725000011920929,5.13552465361909,"right",882,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",79,1,0.625000011920929,0.625000011920929,5.00383705739191,"right",836,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",80,1,0.67499995,0.67499995,5.04836955619998,"right",955,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",81,1,-0.725000011920929,0.725000011920929,4.85051534754202,"right",4174,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",82,1,-0.725000011920929,0.725000011920929,4.75471088060685,"right",5019,0,"FA"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",83,1,-0.625000011920929,0.625000011920929,5.05455538780468,"left",1757,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",84,1,-0.575000011920929,0.575000011920929,5.22586998416853,"left",895,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",85,1,-0.525000011920929,0.525000011920929,4.5383028482698,"left",1500,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",86,1,0.525000011920929,0.525000011920929,4.85328151885392,"right",1450,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",87,1,-0.575000011920929,0.575000011920929,5.21427741789655,"left",1230,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",88,1,-0.67499995,0.67499995,4.74574908391813,"left",1475,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",89,1,-0.525000011920929,0.525000011920929,5.12013714150513,"left",1388,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",90,1,-0.67499995,0.67499995,4.97169924781813,"left",977,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",91,1,0.575000011920929,0.575000011920929,5.50646931725746,"right",4716,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",92,1,-0.525000011920929,0.525000011920929,5.41367146027571,"left",1336,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",93,1,0.575000011920929,0.575000011920929,4.97497066657993,"right",1124,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",94,1,0.575000011920929,0.575000011920929,4.63239116175317,"right",1121,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",95,1,0.67499995,0.67499995,5.17967174648917,"right",1634,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",96,1,0.725000011920929,0.725000011920929,5.00412858470571,"right",1165,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",97,1,0.725000011920929,0.725000011920929,5.39140229182722,"right",933,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",98,1,0.525000011920929,0.525000011920929,5.17024302492331,"right",1193,1,"HIT"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",99,1,-0.575000011920929,0.575000011920929,4.44945418253254,"left",1397,1,"CR"
"/home/kwm/julia/Experimente/2021-Imagery/LogFiles/Imagery","7005","w","23","right100.0","Threshold: 0.675",1,"imagery","right","yaw",100,1,-0.67499995,0.67499995,4.95689790117344,"left",930,1,"CR"
